2016010000292, 9, 4, 1, 7, -1, -1, null, null
2016010000292, 1, 4, 1, 3, -1, -1, null, null
2016010000295, 9, 3, 1, 6, -1, -1, VAUXHALL, COMBO 2000 L1H1 CDTI
2016010000300, 1, 18, 1, 6, -1, -1, null, null
2016010000303, 1, 16, 1, 6, -1, -1, null, null
2016010000304, 9, 6, 1, 10, -1, -1, null, null
2016010000304, 3, 18, 1, 5, -1, -1, null, null
2016010000320, 90, 18, 1, 8, -1, -1, VOLVO, Missing
2016010000325, 9, 9, 1, 10, -1, -1, null, null
2016010000325, 21, 18, 1, 6, -1, -1, null, null
2016010000327, 1, 18, 1, 4, -1, -1, null, null
2016010000332, 9, 11, 2, 8, -1, -1, null, null
2016010000332, 9, 18, 1, 6, -1, -1, null, null
2016010000333, 21, 7, 3, -1, -1, -1, null, null
2016010000337, 9, 5, 1, 7, -1, -1, ISUZU, D-MAX UTAH VISION D/C TW TRBTD
2016010000340, 2, 15, 1, -1, -1, -1, null, null
2016010000347, 4, 18, 1, 5, -1, -1, null, null
2016010000349, 3, 18, 1, 6, -1, -1, null, null
2016010000349, 9, 11, 1, 8, -1, -1, null, null
2016010000354, 19, 2, 3, -1, -1, -1, null, null
2016010000354, 1, 14, 1, 5, -1, -1, null, null
2016010000357, 19, 18, 1, 8, -1, -1, null, null
2016010000357, 19, 6, 1, 6, -1, -1, null, null
2016010000362, 1, 18, 1, 4, -1, -1, null, null
2016010000368, 1, 9, 1, 6, -1, -1, null, null
2016010000374, 11, 4, 1, 7, -1, -1, null, null
2016010000377, 9, 9, 1, 10, -1, -1, FORD, TRANSIT 260 SWB TD
2016010000379, 1, 18, 1, 6, -1, -1, null, null
2016010000380, 1, 18, 1, 5, -1, -1, null, null
2016010000380, 9, 18, 3, -1, -1, -1, null, null
2016010000381, 9, 18, 1, -1, -1, -1, FORD, TRANSIT CONNECT 200 TREND
2016010000384, 19, 12, 1, 4, -1, -1, null, null
2016010000392, 9, 3, 1, 6, -1, -1, VAUXHALL, ASTRAVAN SPORTIVE CDTI
2016010000393, 9, 5, 1, 5, -1, -1, null, null
2016010000393, 9, 5, 1, 7, -1, -1, null, null
2016010000395, 4, 18, 1, 6, -1, -1, null, null
2016010000395, 9, 7, 2, 7, -1, -1, null, null
2016010000397, 9, 18, 1, 6, -1, -1, VAUXHALL, ASTRA SPORTIVE CDTI
2016010000398, 9, 18, 1, 5, -1, -1, null, null
2016010000398, 9, 18, 2, 7, -1, -1, null, null
2016010000399, 1, 18, 1, 7, -1, -1, null, null
2016010000402, 9, 5, 3, -1, -1, -1, null, null
2016010000403, 90, 18, 1, 6, -1, -1, null, null
2016010000403, 9, 3, 1, 10, -1, -1, null, null
2016010000403, 9, 3, 1, 8, -1, -1, null, null
2016010000403, 9, 9, 2, 8, -1, -1, null, null
2016010000408, 1, 18, 2, 7, -1, -1, null, null
2016010000411, 3, 18, 1, 8, -1, -1, Piaggio, VESPA PRIMAVERA 50 2T
2016010000419, 1, 18, 2, 4, -1, -1, null, null
2016010000423, 9, 18, 3, -1, -1, -1, null, null
2016010000436, 9, 2, 3, -1, -1, -1, null, null
2016010000436, 9, 18, 1, 7, -1, -1, NISSAN, NAVARA D/C AVENTURA DCI A
2016010000438, 9, 18, 1, 7, -1, -1, null, null
2016010000446, 9, 18, 3, -1, -1, -1, null, null
2016010000452, 2, 18, 1, -1, -1, -1, Piaggio, MP3 SPORT TOURING LT 500
2016010000453, 9, 7, 3, -1, -1, -1, null, null
2016010000460, 9, 18, 3, -1, -1, -1, null, null
2016010000460, 9, 18, 1, 6, -1, -1, null, null
2016010000460, 9, 18, 1, 8, -1, -1, null, null
2016010000463, 9, 3, 1, 7, -1, -1, null, null
2016010000463, 5, 18, 1, 7, -1, -1, null, null
2016010000464, 9, 18, 1, 10, -1, -1, FORD, RANGER THUNDER TDCI A
2016010000472, 9, 4, 2, 8, -1, -1, null, null
2016010000479, 19, 3, 1, 5, -1, -1, null, null
2016010000479, 3, 14, 1, 5, -1, -1, null, null
2016010000483, 9, 18, 3, -1, -1, -1, null, null
2016010000484, 9, 18, 1, 6, -1, -1, null, null
2016010000484, 9, 2, 3, -1, -1, -1, null, null
2016010000488, 9, 7, 1, 7, -1, -1, null, null
2016010000488, 5, 18, 1, 6, -1, -1, null, null
2016010000490, 9, 14, 2, 6, -1, -1, null, null
2016010000494, 9, 4, 2, 7, -1, -1, null, null
2016010000494, 9, 18, 3, -1, -1, -1, null, null
2016010000496, 9, 18, 1, 6, -1, -1, null, null
2016010000497, 10, 5, 1, 6, -1, -1, null, null
2016010000499, 9, 9, 1, 8, -1, -1, VAUXHALL, ASTRA SPORTIVE CDTI
2016010000500, 9, 18, 1, 6, -1, -1, null, null
2016010000500, 9, 9, 1, 8, -1, -1, null, null
2016010000505, 1, 18, 1, 9, -1, -1, null, null
2016010000509, 9, 18, 3, -1, -1, -1, null, null
2016010000511, 8, 5, 3, -1, -1, -1, null, null
2016010000516, 9, 18, 1, 9, -1, -1, null, null
2016010000517, 9, 1, 1, 9, -1, -1, MERCEDES, SPRINTER 311 CDI MWB
2016010000526, 9, 18, 1, 8, -1, -1, null, null
2016010000529, 9, 15, 2, 10, -1, -1, null, null
2016010000538, 9, 18, 1, 5, -1, -1, null, null
2016010000544, 9, 18, 3, -1, -1, -1, null, null
2016010000546, 1, 18, 2, 8, -1, -1, null, null
2016010000551, 9, 18, 1, 6, -1, -1, LDV, 400 CONVOY D LWB
2016010000553, 9, 5, 3, -1, -1, -1, null, null
2016010000554, 8, 9, 1, 8, -1, -1, null, null
2016010000556, 8, 4, 1, 10, -1, -1, null, null
2016010000556, 1, 18, 1, 5, -1, -1, null, null
2016010000575, 9, 9, 2, 8, -1, -1, null, null
2016010000575, 9, 18, 1, 5, -1, -1, null, null
2016010000582, 1, 10, 2, 6, -1, -1, null, null
2016010000592, 2, 13, 3, -1, -1, -1, null, null
2016010000597, 9, 4, 1, 9, -1, -1, null, null
2016010000605, 9, 9, 3, -1, -1, -1, null, null
2016010000623, 1, 18, 1, 7, -1, -1, null, null
2016010000624, 1, 18, 2, 5, -1, -1, null, null
2016010000630, 9, 18, 1, -1, -1, -1, null, null
2016010000631, 9, 18, 2, 6, -1, -1, null, null
2016010000632, 1, 4, 1, 6, -1, -1, null, null
2016010000634, 4, 18, 1, 8, -1, -1, null, null
2016010000642, 9, 4, 3, -1, -1, -1, null, null
2016010000643, 19, 18, 3, -1, -1, -1, null, null
2016010000648, 3, 18, 3, -1, -1, -1, null, null
2016010000654, 1, 18, 1, 6, -1, -1, null, null
